node_id,label,type
ORG:Autoscan Gmbh,Autoscan Gmbh,ORG
ORG:Khs International Holding Ltd,Khs International Holding Ltd,ORG
ORG:Khs Sas,Khs Sas,ORG
ORG:Latin America,Latin America,ORG
ORG:Network International Projects,Network International Projects,ORG
ORG:Nokia Siemens Networks,Nokia Siemens Networks,ORG
ORG:Telecom Italia,Telecom Italia,ORG
ORG:Tim Hellas,Tim Hellas,ORG
ORG:Ws Malta Ltd,Ws Malta Ltd,ORG
LOC:Malta,Malta,LOC
ORG:Academy Minerva,Academy Minerva,ORG
ORG:Willem De Kooning Academy,Willem De Kooning Academy,ORG
SUBJECT:Visual Arts,Visual Arts,SUBJECT
ORG:Magna Cum Laude,Magna Cum Laude,ORG
ORG:Human Development,Human Development,ORG
ORG:Max Planck,Max Planck,ORG
EDU:Master in Contemporary Art History,Master in Contemporary Art History,EDU
SUBJECT:Cambridge and Max Planck institute for Human Development,Cambridge and Max Planck institute for Human Development,SUBJECT
SUBJECT:Contemporary Art History,Contemporary Art History,SUBJECT
SUBJECT:History of Art and Science,History of Art and Science,SUBJECT
SUBJECT:Photography,Photography,SUBJECT
SUBJECT:Queen Mary University of London,Queen Mary University of London,SUBJECT
ORG:Consejo Superior De Investigaciones Científicas,Consejo Superior De Investigaciones Científicas,ORG
ORG:Wellcome Trust,Wellcome Trust,ORG
ORG:And Political,And Political,ORG
ORG:University Of Copenhagen,University Of Copenhagen,ORG
ORG:University Of Roskilde,University Of Roskilde,ORG
SUBJECT:Mathematics and Japanese,Mathematics and Japanese,SUBJECT
SUBJECT:Mathematics and minor in Japanese Culture and Language,Mathematics and minor in Japanese Culture and Language,SUBJECT
SUBJECT:Roskilde and University of Copenhagen,Roskilde and University of Copenhagen,SUBJECT
ORG:European Exchange Program Erasmus,European Exchange Program Erasmus,ORG
ORG:Presidents And Party,Presidents And Party,ORG
ORG:University Of Konstanz,University Of Konstanz,ORG
SUBJECT:Konstanz,Konstanz,SUBJECT
SUBJECT:Public Policy and Management,Public Policy and Management,SUBJECT
ORG:Bar Ilan University,Bar Ilan University,ORG
ORG:College Of Law And Business,College Of Law And Business,ORG
ORG:Embassy Of The United States,Embassy Of The United States,ORG
ORG:Hamline University,Hamline University,ORG
ORG:Preneurship And Innovation Series,Preneurship And Innovation Series,ORG
ORG:Web Technologies,Web Technologies,ORG
SUBJECT:Law and Business,Law and Business,SUBJECT
ORG:Aviv University,Aviv University,ORG
SUBJECT:Computer Science from Princeton University,Computer Science from Princeton University,SUBJECT
SUBJECT:Mathematics and Computer Science,Mathematics and Computer Science,SUBJECT
ORG:Google Research,Google Research,ORG
ORG:Yahoo Research,Yahoo Research,ORG
ORG:En Ingeniería De Edificación,En Ingeniería De Edificación,ORG
EDU:Grado en Ingeniería de Edificación,Grado en Ingeniería de Edificación,EDU
ORG:Brecht En Daem Architecten,Brecht En Daem Architecten,ORG
ORG:Sancho Madridejos Architectural Office,Sancho Madridejos Architectural Office,ORG
LOC:Udio,Udio,LOC
ORG:University Of Zarago,University Of Zarago,ORG
ORG:Bva Research,Bva Research,ORG
ORG:Economic Analysis Department,Economic Analysis Department,ORG
ORG:International Economics And Development,International Economics And Development,ORG
ORG:Ucm Madrid,Ucm Madrid,ORG
EDU:Master in International Economics and Development,Master in International Economics and Development,EDU
SUBJECT:International Economics and Development,International Economics and Development,SUBJECT
ORG:Berne Union,Berne Union,ORG
ORG:Group Of Experts In Country Risk,Group Of Experts In Country Risk,ORG
ORG:International Export Credit Agencies Association,International Export Credit Agencies Association,ORG
ORG:International Relations And Country Risk,International Relations And Country Risk,ORG
ORG:Spanish Export Credit Agency,Spanish Export Credit Agency,ORG
ORG:Technical Committee,Technical Committee,ORG
SUBJECT:Business Administration and French Literature,Business Administration and French Literature,SUBJECT
SUBJECT:Dean,Dean,SUBJECT
ORG:American Express,American Express,ORG
ORG:Ie School Of Human Sciences,Ie School Of Human Sciences,ORG
ORG:Ipsos Spain,Ipsos Spain,ORG
ORG:Ure Emea,Ure Emea,ORG
LOC:Nta,Nta,LOC
SUBJECT:Cambridge MPhil in International Relations,Cambridge MPhil in International Relations,SUBJECT
SUBJECT:Business Management and Administration,Business Management and Administration,SUBJECT
ORG:Alastria Board,Alastria Board,ORG
ORG:Ametic Executive Committee,Ametic Executive Committee,ORG
ORG:Blockchain For Energy Board,Blockchain For Energy Board,ORG
ORG:Innovation And Financial Economic Improvement Repsol,Innovation And Financial Economic Improvement Repsol,ORG
ORG:Repsol Digital Consortiums,Repsol Digital Consortiums,ORG
ORG:Repsol Digital Experimentation,Repsol Digital Experimentation,ORG
ORG:Repsol Management,Repsol Management,ORG
LOC:Houston,Houston,LOC
ORG:Ashton Tate Corporation,Ashton Tate Corporation,ORG
ORG:Borland Spain,Borland Spain,ORG
ORG:Cyrcom Consulting,Cyrcom Consulting,ORG
ORG:Prg Group,Prg Group,ORG
ORG:Rland Europe,Rland Europe,ORG
ORG:Softmate Software And Consulting,Softmate Software And Consulting,ORG
ORG:Starfish Software Corporation,Starfish Software Corporation,ORG
ORG:University Autonoma Of Madrid,University Autonoma Of Madrid,ORG
ORG:University Of California Berkeley,University Of California Berkeley,ORG
SUBJECT:California Berkeley,California Berkeley,SUBJECT
ORG:Gxo Logistics Inc,Gxo Logistics Inc,ORG
ORG:Repsol Sa,Repsol Sa,ORG
ORG:Wc Boston,Wc Boston,ORG
ORG:Wc Spain,Wc Spain,ORG
ORG:And Business Management,And Business Management,ORG
ORG:Maastricht University,Maastricht University,ORG
SUBJECT:Law and Business Management,Law and Business Management,SUBJECT
ORG:Arias Slp,Arias Slp,ORG
ORG:Automation And Industrial Computer Science,Automation And Industrial Computer Science,ORG
ORG:University Of Rouen,University Of Rouen,ORG
SUBJECT:Automatic,Automatic,SUBJECT
SUBJECT:Automation and Industrial Computer Science,Automation and Industrial Computer Science,SUBJECT
SUBJECT:Rouen,Rouen,SUBJECT
ORG:Data Scientist,Data Scientist,ORG
ORG:Hadoop Technology,Hadoop Technology,ORG
ORG:Iberia Technology Software Engineers,Iberia Technology Software Engineers,ORG
ORG:M Centric,M Centric,ORG
ORG:Nat Systems,Nat Systems,ORG
ORG:Oci Developer Evangelist,Oci Developer Evangelist,ORG
ORG:Server Architecture,Server Architecture,ORG
ORG:Softway Consulting Sa,Softway Consulting Sa,ORG
ORG:Pontifical University Of,Pontifical University Of,ORG
ORG:School Of Computer Science,School Of Computer Science,ORG
ORG:University Of Stockholm,University Of Stockholm,ORG
EDU:Master's in Computer Science,Master's in Computer Science,EDU
EDU:Master's in Open Electronic Government,Master's in Open Electronic Government,EDU
SUBJECT:Computer Management,Computer Management,SUBJECT
SUBJECT:Open Electronic Government,Open Electronic Government,SUBJECT
SUBJECT:Stockholm,Stockholm,SUBJECT
ORG:Bat Iberia,Bat Iberia,ORG
ORG:Data Center,Data Center,ORG
ORG:Dg Cnect,Dg Cnect,ORG
ORG:European Medicines Agency,European Medicines Agency,ORG
ORG:Hpc & Am,Hpc & Am,ORG
ORG:Performance Computing,Performance Computing,ORG
ORG:Quantum Computing Sector,Quantum Computing Sector,ORG
ORG:Quantum Technologies,Quantum Technologies,ORG
ORG:T Iberia,T Iberia,ORG
LOC:Cne,Cne,LOC
ORG:Business Management,Business Management,ORG
ORG:Ebusiness En,Ebusiness En,ORG
ORG:Ecommerce Business Development,Ecommerce Business Development,ORG
ORG:Edas Homes,Edas Homes,ORG
ORG:Icai University,Icai University,ORG
ORG:Mobile Dreams Factory,Mobile Dreams Factory,ORG
ORG:Ullmantur Cruceros,Ullmantur Cruceros,ORG
ORG:Universidad Camilo José Ce,Universidad Camilo José Ce,ORG
LOC:Assis,Assis,LOC
ORG:University Of Manchester,University Of Manchester,ORG
SUBJECT:Economic Development,Economic Development,SUBJECT
SUBJECT:International and European Economic Studies - Athens University of Economics and Business,International and European Economic Studies - Athens University of Economics and Business,SUBJECT
ORG:Centered Design,Centered Design,ORG
ORG:Europeo De Design,Europeo De Design,ORG
ORG:Oi Madird,Oi Madird,ORG
ORG:Alberto Studio,Alberto Studio,ORG
ORG:Clasemad Strategic & Amp,Clasemad Strategic & Amp,ORG
ORG:Dmo Europe Design Company,Dmo Europe Design Company,ORG
ORG:Graphic Design,Graphic Design,ORG
ORG:Innovation Lead,Innovation Lead,ORG
ORG:Service Design,Service Design,ORG
ORG:Iversitat Politcnica De Valncia,Iversitat Politcnica De Valncia,ORG
ORG:Studio Ai,Studio Ai,ORG
LOC:Dioest,Dioest,LOC
LOC:Ico,Ico,LOC
LOC:Stu,Stu,LOC
ORG:Gómez Acebo & Am,Gómez Acebo & Am,ORG
ORG:International Tax Planning,International Tax Planning,ORG
ORG:Ubs España,Ubs España,ORG
SUBJECT:International Tax Planning at IE Law School,International Tax Planning at IE Law School,SUBJECT
ORG:Cfa Charter,Cfa Charter,ORG
ORG:Ministry Economics,Ministry Economics,ORG
ORG:University Of Navar,University Of Navar,ORG
ORG:Big Data Technology,Big Data Technology,ORG
ORG:Capital Markets And Research,Capital Markets And Research,ORG
ORG:Financial Services Sector,Financial Services Sector,ORG
ORG:Iti Ai Company,Iti Ai Company,ORG
ORG:Office Santander Group,Office Santander Group,ORG
ORG:Santander Investment Banking,Santander Investment Banking,ORG
ORG:Stratio Generative Ai Data Fabric Company,Stratio Generative Ai Data Fabric Company,ORG
LOC:Headquarters,Headquarters,LOC
ORG:Design Academy Of Eindhoven,Design Academy Of Eindhoven,ORG
ORG:Ku Leuven,Ku Leuven,ORG
ORG:Luca School Of Arts,Luca School Of Arts,ORG
ORG:Social Design,Social Design,ORG
ORG:Universidad Jorge Tad,Universidad Jorge Tad,ORG
ORG:Universidad Jorge Tadeo Lozano,Universidad Jorge Tadeo Lozano,ORG
SUBJECT:Eindhoven,Eindhoven,SUBJECT
SUBJECT:Social Design,Social Design,SUBJECT
ORG:Global Ethics Foundation,Global Ethics Foundation,ORG
ORG:Stichting Freehouse,Stichting Freehouse,ORG
LOC:Rotterdam,Rotterdam,LOC
ORG:Universidad Católica De Asunción,Universidad Católica De Asunción,ORG
SUBJECT:International Legal Practice,International Legal Practice,SUBJECT
ORG:Estudio Jurídico Gross,Estudio Jurídico Gross,ORG
ORG:Financiera Ueno S,Financiera Ueno S,ORG
ORG:Office Of The Republic Of Paraguay,Office Of The Republic Of Paraguay,ORG
ORG:Usaid Democracy And Governance Program,Usaid Democracy And Governance Program,ORG
ORG:Centro Est,Centro Est,ORG
ORG:Disputes Partner,Disputes Partner,ORG
ORG:Echevarría Abogados,Echevarría Abogados,ORG
ORG:Ificia Comilla,Ificia Comilla,ORG
ORG:Litigation & Am,Litigation & Am,ORG
ORG:Suárez Lezo & Amp,Suárez Lezo & Amp,ORG
ORG:Universidad Nacional Educación A Distancia,Universidad Nacional Educación A Distancia,ORG
LOC:Icai,Icai,LOC
ORG:Acebo & Amp,Acebo & Amp,ORG
ORG:Activos Y Gestión Accionarial Scr,Activos Y Gestión Accionarial Scr,ORG
ORG:Graduate Law,Graduate Law,ORG
ORG:Infin S,Infin S,ORG
ORG:Metrored S. A. Madrid,Metrored S. A. Madrid,ORG
ORG:Netco Investment,Netco Investment,ORG
ORG:Public Finance,Public Finance,ORG
ORG:Radiotelevisión Española,Radiotelevisión Española,ORG
ORG:Univ. Pontificia Comillas,Univ. Pontificia Comillas,ORG
LOC:Business,Business,LOC
LOC:U. S,U. S,LOC
ORG:Universidad Iberoamericana,Universidad Iberoamericana,ORG
ORG:Learning Design,Learning Design,ORG
ORG:Northwestern University School Of Law,Northwestern University School Of Law,ORG
EDU:Bachelor in Market Research,Bachelor in Market Research,EDU
SUBJECT:Business administration,Business administration,SUBJECT
SUBJECT:Internet Business,Internet Business,SUBJECT
SUBJECT:Market Research,Market Research,SUBJECT
ORG:La Antigua Ch,La Antigua Ch,ORG
ORG:La Espagnola,La Espagnola,ORG
LOC:Krea,Krea,LOC
ORG:Chartered Alternative Investment Analy,Chartered Alternative Investment Analy,ORG
ORG:Engineering And Risk,Engineering And Risk,ORG
ORG:Spain Central Bank,Spain Central Bank,ORG
ORG:Aixabank Am,Aixabank Am,ORG
ORG:Argentaria Asset Management,Argentaria Asset Management,ORG
ORG:Nordkapp Sgiic,Nordkapp Sgiic,ORG
SUBJECT:Access to the Bar and Corporate Law,Access to the Bar and Corporate Law,SUBJECT
ORG:Rocket Software,Rocket Software,ORG
ORG:Telecom & Am,Telecom & Am,ORG
EDU:Master in Telecom &amp,Master in Telecom &amp,EDU
SUBJECT:Telecom &amp,Telecom &amp,SUBJECT
ORG:Ecommerce & Amp,Ecommerce & Amp,ORG
ORG:Ecommerce Strategy & Am,Ecommerce Strategy & Am,ORG
ORG:Universidad Ecommerce,Universidad Ecommerce,ORG
ORG:Ziclotech Distribution,Ziclotech Distribution,ORG
ORG:University Of Extremadura,University Of Extremadura,ORG
LOC:Insey,Insey,LOC
ORG:International Trade Internationalizing Business Management,International Trade Internationalizing Business Management,ORG
ORG:Multinational Corporation,Multinational Corporation,ORG
ORG:Esic Business School,Esic Business School,ORG
SUBJECT:Literary Theory,Literary Theory,SUBJECT
SUBJECT:Programming for Digital Humanities,Programming for Digital Humanities,SUBJECT
ORG:German Press Agencia Dpa,German Press Agencia Dpa,ORG
LOC:Sade,Sade,LOC
ORG:Florida Institute Of Technology,Florida Institute Of Technology,ORG
ORG:Health Tech International Solutions,Health Tech International Solutions,ORG
ORG:Sales And Client Management,Sales And Client Management,ORG
ORG:Svb Banco Hispanoamericano,Svb Banco Hispanoamericano,ORG
ORG:És Solar,És Solar,ORG
LOC:Orgánica Europa,Orgánica Europa,LOC
ORG:Bva Corporate And Investment Banking,Bva Corporate And Investment Banking,ORG
ORG:Bva Wholesale Banking,Bva Wholesale Banking,ORG
ORG:Instituto De Estudios Burs,Instituto De Estudios Burs,ORG
ORG:And May,And May,ORG
ORG:Court Of Justice Of The,Court Of Justice Of The,ORG
ORG:Kluwer Law,Kluwer Law,ORG
ORG:Nato Allied Command Transformation,Nato Allied Command Transformation,ORG
ORG:Spanish Association For The Protection Of Competition,Spanish Association For The Protection Of Competition,ORG
ORG:Us It Group,Us It Group,ORG
ORG:Xiaomi Technology,Xiaomi Technology,ORG
ORG:Ec School Of Management,Ec School Of Management,ORG
ORG:Franais De Bar,Franais De Bar,ORG
ORG:Gec Alsthom,Gec Alsthom,ORG
ORG:Start Up Bootcamp,Start Up Bootcamp,ORG
ORG:Economics And Education,Economics And Education,ORG
ORG:Universidad De Alicante,Universidad De Alicante,ORG
SUBJECT:Economics and Education,Economics and Education,SUBJECT
SUBJECT:Quantitative Economics,Quantitative Economics,SUBJECT
LOC:Kanska Hispania,Kanska Hispania,LOC
ORG:International Summer School,International Summer School,ORG
ORG:Um Laude,Um Laude,ORG
ORG:Bm Laundry & Am,Bm Laundry & Am,ORG
ORG:Decile Group,Decile Group,ORG
ORG:Education For Development,Education For Development,ORG
ORG:Gbar Group,Gbar Group,ORG
ORG:Grupo Ag,Grupo Ag,ORG
ORG:Setem Ngo,Setem Ngo,ORG
ORG:Vc Lab,Vc Lab,ORG
LOC:Benin,Benin,LOC
LOC:Came,Came,LOC
LOC:Dors,Dors,LOC
LOC:Palo Alto,Palo Alto,LOC
ORG:And Industrial Electronics,And Industrial Electronics,ORG
ORG:Electric Power Industry,Electric Power Industry,ORG
ORG:Flanders Make,Flanders Make,ORG
ORG:University Of Málaga,University Of Málaga,ORG
SUBJECT:Industrial Engineering and in Automation and Industrial Electronics and a PhD in Mechatronics Engineering from the University of M,Industrial Engineering and in Automation and Industrial Electronics and a PhD in Mechatronics Engineering from the University of M,SUBJECT
ORG:Axpo Iberia,Axpo Iberia,ORG
ORG:British Gas,British Gas,ORG
ORG:Ds Post,Ds Post,ORG
ORG:Endesa Enel Group,Endesa Enel Group,ORG
ORG:Energy Management,Energy Management,ORG
ORG:Erotech Bvba,Erotech Bvba,ORG
ORG:University Of Má,University Of Má,ORG
LOC:Lag,Lag,LOC
SUBJECT:Arts Administration and Cultural Policy,Arts Administration and Cultural Policy,SUBJECT
SUBJECT:Music,Music,SUBJECT
SUBJECT:Musicology,Musicology,SUBJECT
SUBJECT:Spanish and Latin American Music,Spanish and Latin American Music,SUBJECT
ORG:Promotion And New Audiences Department,Promotion And New Audiences Department,ORG
LOC:Teatro Real,Teatro Real,LOC
ORG:Cel School,Cel School,ORG
ORG:Global Tv Management,Global Tv Management,ORG
ORG:Institut S Hautes Etus Internationales,Institut S Hautes Etus Internationales,ORG
ORG:L Oréal,L Oréal,ORG
ORG:O Personal,O Personal,ORG
ORG:Rupo Santillana Ediciones,Rupo Santillana Ediciones,ORG
ORG:Universidad Juan Carlos,Universidad Juan Carlos,ORG
ORG:University Of Miami,University Of Miami,ORG
ORG:Université Panthéon,Université Panthéon,ORG
ORG:Université Panthéon Assas,Université Panthéon Assas,ORG
LOC:Cuadrado,Cuadrado,LOC
LOC:Exp,Exp,LOC
LOC:Francia,Francia,LOC
LOC:Paris Ii,Paris Ii,LOC
LOC:Roll,Roll,LOC
LOC:Rrez,Rrez,LOC
LOC:School Of,School Of,LOC
LOC:Universidad Antonio Nebrija,Universidad Antonio Nebrija,LOC
ORG:A Group,A Group,ORG
ORG:Corporate Finance Telecom,Corporate Finance Telecom,ORG
ORG:Mount Flag Capital,Mount Flag Capital,ORG
ORG:Unicredit Corporate & Am,Unicredit Corporate & Am,ORG
ORG:Unicredit M & Am,Unicredit M & Am,ORG
ORG:Halliburton University,Halliburton University,ORG
ORG:Iversit Degli Studi Di Cass,Iversit Degli Studi Di Cass,ORG
ORG:Iversit Politecnica Delle March,Iversit Politecnica Delle March,ORG
SUBJECT:Electronic Engineer,Electronic Engineer,SUBJECT
ORG:Gorevega Limited,Gorevega Limited,ORG
ORG:Tech Power Sa De Cv,Tech Power Sa De Cv,ORG
LOC:Hallib,Hallib,LOC
LOC:Schlumberger,Schlumberger,LOC
ORG:Abn Amro Bank,Abn Amro Bank,ORG
ORG:Amazing Lab Ag,Amazing Lab Ag,ORG
ORG:Mag Group,Mag Group,ORG
ORG:Mcms Crm Software Inc,Mcms Crm Software Inc,ORG
LOC:Zurich,Zurich,LOC
LOC:Zürich,Zürich,LOC
ORG:California Bar Exam,California Bar Exam,ORG
ORG:European University Of Madrid,European University Of Madrid,ORG
ORG:Madrid Bar,Madrid Bar,ORG
ORG:New York University School Of Law,New York University School Of Law,ORG
ORG:New York University School Of Professional Studies,New York University School Of Professional Studies,ORG
ORG:Programa De Dirección Coaching Ejecutivo,Programa De Dirección Coaching Ejecutivo,ORG
ORG:Yenrode Universiteit,Yenrode Universiteit,ORG
EDU:Master in Learning Sciences by Nyenrode Universiteit,Master in Learning Sciences by Nyenrode Universiteit,EDU
SUBJECT:Learning Sciences by Nyenrode Universiteit,Learning Sciences by Nyenrode Universiteit,SUBJECT
SUBJECT:New York State,New York State,SUBJECT
SUBJECT:Professional Studies Admitted by the Madrid Bar,Professional Studies Admitted by the Madrid Bar,SUBJECT
ORG:A Better Balance,A Better Balance,ORG
ORG:Ie Law School And Business School,Ie Law School And Business School,ORG
ORG:Pro Bono Partnerships And Latina Justice Program,Pro Bono Partnerships And Latina Justice Program,ORG
ORG:Regional Bureau For Latin,Regional Bureau For Latin,ORG
LOC:America,America,LOC
LOC:Caribbean,Caribbean,LOC
LOC:Goncalves,Goncalves,LOC
LOC:Pereira,Pereira,LOC
LOC:Rad,Rad,LOC
LOC:Wei,Wei,LOC
LOC:Weingrad,Weingrad,LOC
LOC:Wetravel Hub,Wetravel Hub,LOC
ORG:R Management,R Management,ORG
ORG:Careers Management Center,Careers Management Center,ORG
ORG:Time Programs,Time Programs,ORG
LOC:Entre,Entre,LOC
ORG:News And Information,News And Information,ORG
ORG:University Of Kansas,University Of Kansas,ORG
SUBJECT:Kansas,Kansas,SUBJECT
SUBJECT:News and Information,News and Information,SUBJECT
ORG:Breeam As,Breeam As,ORG
ORG:Breeam Homes,Breeam Homes,ORG
ORG:Breeam Spain,Breeam Spain,ORG
ORG:Energy Foundation Of The Madrid Community,Energy Foundation Of The Madrid Community,ORG
ORG:Energy Service Company,Energy Service Company,ORG
ORG:Interior Design,Interior Design,ORG
ORG:International Well Building Institute,International Well Building Institute,ORG
ORG:Simón Bolivar University,Simón Bolivar University,ORG
EDU:Master in Environmental Management &amp,Master in Environmental Management &amp,EDU
SUBJECT:Caracas,Caracas,SUBJECT
SUBJECT:Chemical Engineering at the Sim,Chemical Engineering at the Sim,SUBJECT
SUBJECT:Environmental Management &amp,Environmental Management &amp,SUBJECT
SUBJECT:New Construction since,New Construction since,SUBJECT
ORG:Pma Training,Pma Training,ORG
ORG:Apple Retail Emeia,Apple Retail Emeia,ORG
ORG:Loewy Group,Loewy Group,ORG
ORG:Six Limited,Six Limited,ORG
ORG:Uk Nike Team,Uk Nike Team,ORG
ORG:The Wharton School Of Business,The Wharton School Of Business,ORG
ORG:Uam Y Ucm,Uam Y Ucm,ORG
ORG:British Council For Offices,British Council For Offices,ORG
ORG:Development Management,Development Management,ORG
ORG:Real Estate Developments,Real Estate Developments,ORG
ORG:Royal Institution Of Chartered Surveyors,Royal Institution Of Chartered Surveyors,ORG
ORG:S And Red,S And Red,ORG
ORG:Urban Planning Upm,Urban Planning Upm,ORG
SUBJECT:Chartered Surveyors RICS member,Chartered Surveyors RICS member,SUBJECT
SUBJECT:Real Estate Developments MDI UPM,Real Estate Developments MDI UPM,SUBJECT
SUBJECT:Urban Planning &amp,Urban Planning &amp,SUBJECT
ORG:De Meuron Hdm,De Meuron Hdm,ORG
ORG:Office Of Metropolitan Architecture Oma,Office Of Metropolitan Architecture Oma,ORG
ORG:Project Management,Project Management,ORG
LOC:Central London,Central London,LOC
ORG:Digital Advertising And Communications,Digital Advertising And Communications,ORG
ORG:Iab Spain,Iab Spain,ORG
ORG:Telecommunications And New Technologies,Telecommunications And New Technologies,ORG
ORG:Univesidad Carlos,Univesidad Carlos,ORG
SUBJECT:Digital Advertising and Communications,Digital Advertising and Communications,SUBJECT
ORG:University Of The Basque,University Of The Basque,ORG
ORG:University Pompeu F,University Pompeu F,ORG
ORG:Fundacion Metropoli,Fundacion Metropoli,ORG
ORG:Human Resources Education And Training,Human Resources Education And Training,ORG
LOC:Indobasque,Indobasque,LOC
ORG:Marshall College,Marshall College,ORG
EDU:Bachelor in Psychology &amp,Bachelor in Psychology &amp,EDU
SUBJECT:Psychology &amp,Psychology &amp,SUBJECT
ORG:Analysis Group,Analysis Group,ORG
ORG:Ytho Llc,Ytho Llc,ORG
ORG:A. Ie,A. Ie,ORG
ORG:C U. Pontificia De Salaman,C U. Pontificia De Salaman,ORG
ORG:Gastronomic Forum,Gastronomic Forum,ORG
ORG:Infp Ron,Infp Ron,ORG
ORG:M. P. Ie,M. P. Ie,ORG
ORG:N Daz,N Daz,ORG
ORG:Of Science,Of Science,ORG
ORG:U. Autónoma Madrid,U. Autónoma Madrid,ORG
ORG:U. Of St. Andrews,U. Of St. Andrews,ORG
SUBJECT:Education and Psychology C,Education and Psychology C,SUBJECT
SUBJECT:Science Filosofiea,Science Filosofiea,SUBJECT
SUBJECT:Scotland,Scotland,SUBJECT
ORG:Hagen Da,Hagen Da,ORG
LOC:El Paso,El Paso,LOC
ORG:University Of Chicago Booth School Of Business,University Of Chicago Booth School Of Business,ORG
ORG:Open Travel Service,Open Travel Service,ORG
ORG:Ots Globe,Ots Globe,ORG
ORG:Harvard University Graduate School Of Business Administration,Harvard University Graduate School Of Business Administration,ORG
ORG:Executive Board,Executive Board,ORG
ORG:The Boston Consulting Group,The Boston Consulting Group,ORG
LOC:Tendam,Tendam,LOC
ORG:Escuela Universitaria La Salle,Escuela Universitaria La Salle,ORG
ORG:International Real Estate Iese Business School,International Real Estate Iese Business School,ORG
ORG:Technical Industrial Engineering,Technical Industrial Engineering,ORG
ORG:Universidad Pontificia De Co,Universidad Pontificia De Co,ORG
EDU:Master in Facility and Project Management Escuela Universitaria La Salle,Master in Facility and Project Management Escuela Universitaria La Salle,EDU
SUBJECT:Facility and Project Management Escuela Universitaria La Salle,Facility and Project Management Escuela Universitaria La Salle,SUBJECT
ORG:Aries Industrial Y Naval Servicios,Aries Industrial Y Naval Servicios,ORG
ORG:Facility Management,Facility Management,ORG
ORG:Global Consulting,Global Consulting,ORG
ORG:Knowmad Real Estate,Knowmad Real Estate,ORG
ORG:Neinver Asset Management Committee,Neinver Asset Management Committee,ORG
ORG:Technical Department,Technical Department,ORG
LOC:Neinver,Neinver,LOC
ORG:China Europe International Business School,China Europe International Business School,ORG
ORG:Design Thinking,Design Thinking,ORG
ORG:General Management Of International Business,General Management Of International Business,ORG
ORG:Aviation Business Development Acco,Aviation Business Development Acco,ORG
ORG:Business Angel Seed Investor,Business Angel Seed Investor,ORG
ORG:Center Of Excellence,Center Of Excellence,ORG
ORG:Concessions Business,Concessions Business,ORG
ORG:Cto Office,Cto Office,ORG
ORG:Executive Committee,Executive Committee,ORG
ORG:Fbserwis S. A.,Fbserwis S. A.,ORG
ORG:Ferrovial Construction,Ferrovial Construction,ORG
ORG:Group Strategy,Group Strategy,ORG
ORG:Iese Uk Chapter,Iese Uk Chapter,ORG
ORG:Lhr T5 Project Management,Lhr T5 Project Management,ORG
ORG:Technical Solutions Development,Technical Solutions Development,ORG
LOC:Warsaw,Warsaw,LOC
ORG:Berkeley University,Berkeley University,ORG
SUBJECT:Macroeconomic policies,Macroeconomic policies,SUBJECT
ORG:Conren Tramway,Conren Tramway,ORG
ORG:In Properties,In Properties,ORG
ORG:Merlin Properties,Merlin Properties,ORG
ORG:Energy And Industrial Su,Energy And Industrial Su,ORG
ORG:Energy Trading And Risk Management,Energy Trading And Risk Management,ORG
ORG:Maintenance Management Systems,Maintenance Management Systems,ORG
ORG:And Marketing Management,And Marketing Management,ORG
ORG:Avalon La Red Expertos,Avalon La Red Expertos,ORG
ORG:Communication And Technology,Communication And Technology,ORG
ORG:Euro Funding Advisory Group,Euro Funding Advisory Group,ORG
ORG:The Walt Disney Company,The Walt Disney Company,ORG
ORG:Um Marketing Y Comunicación Spain,Um Marketing Y Comunicación Spain,ORG
ORG:Universidad Alcalá,Universidad Alcalá,ORG
ORG:Bartlett Faculty Of The Built Environment,Bartlett Faculty Of The Built Environment,ORG
ORG:Ide Structural Design Research Workshop,Ide Structural Design Research Workshop,ORG
ORG:National University Of Córdoba,National University Of Córdoba,ORG
ORG:Polytechnics University Of Madrid,Polytechnics University Of Madrid,ORG
ORG:The University Of Tokyo,The University Of Tokyo,ORG
ORG:Ucl University College London,Ucl University College London,ORG
SUBJECT:Tokyo,Tokyo,SUBJECT
ORG:Alison & Am,Alison & Am,ORG
ORG:Ca Group,Ca Group,ORG
ORG:Universidad Autonoma,Universidad Autonoma,ORG
ORG:Universidad Pais Vasco,Universidad Pais Vasco,ORG
EDU:Master in Strategic Marketing,Master in Strategic Marketing,EDU
SUBJECT:Advertising,Advertising,SUBJECT
SUBJECT:Strategic Marketing,Strategic Marketing,SUBJECT
ORG:Index Comunicación,Index Comunicación,ORG
LOC:Entas,Entas,LOC
ORG:European Community Law,European Community Law,ORG
ORG:University Of La Rioja,University Of La Rioja,ORG
EDU:Master in Corporate Legal Consultancy in IE Business School,Master in Corporate Legal Consultancy in IE Business School,EDU
SUBJECT:Corporate Legal Consultancy in IE Business School,Corporate Legal Consultancy in IE Business School,SUBJECT
SUBJECT:European Community Law by Complutense University of Madrid,European Community Law by Complutense University of Madrid,SUBJECT
SUBJECT:IESE Business School,IESE Business School,SUBJECT
SUBJECT:La Rioja,La Rioja,SUBJECT
ORG:Han University Of Applied Sciences,Han University Of Applied Sciences,ORG
ORG:Radboud University,Radboud University,ORG
ORG:Wageningen University,Wageningen University,ORG
SUBJECT:Teacher Training Biology,Teacher Training Biology,SUBJECT
